DF;32;0
ZZEM;2728;1
JDSM;2744;1
97HE;2759;1
197H;2761;1
SHSA;2775;1
LJDS;2776;1
2290;2818;1
G522;2946;1
ALSS;2999;1
NALO;3016;1
LORI;3048;1
ALOR;3057;1
CKAN;3096;1
ICKA;3104;1
KAND;3159;1
Z202;3207;1
IEIC;3224;1
GERB;3232;1
DIEI;3247;1
THE1;3312;1
RBAR;3313;0
RNND;3344;1
ERNN;3352;1
HE14;3400;1
ACNV;3432;1
SCFV;3448;1
E140;3455;1
NNDE;3455;1
NWAR;3735;1
OPFS;3937;1
CRNO;4032;1
PFSC;4039;1
LERC;4249;1
ACRN;4256;1
IS81;4335;1
XFUN;4464;1
ERCL;4521;1
RCLA;4575;1
ITKZ;4648;1
TKZU;4680;1
TINF;4744;1
EITI;4758;1
ITIN;4791;1
S810;5039;1
8109;5064;1
ZSVE;5392;1
LLAA;5551;1
NNLE;6313;1
CVSS;7804;2
CVCV;8480;3
VCVC;9084;1
ANAC;9257;0
ANAF;9559;1
NAFD;9726;1
AFDA;9734;1
SDLJ;10089;1
ERNV;13400;1
ATED;14829;1
EDAT;14904;1
TEDA;14905;1
ISAD;16055;1
22222;200;6
MEINS;281;1
MSTEL;287;1
RMREI;297;1
EINST;304;1
RLETZ;310;1
OINIE;313;1
ATUTS;320;1
NOTEP;320;1
TZTEN;328;1
SLING;328;1
ORMRE;329;1
ICHTL;335;1
HTIGU;335;2
HTLIC;336;1
TOINI;336;1
NKTOI;343;1
ETZTE;344;2
ERLET;344;1
CHTLI;344;1
RISTI;346;3
REICH;351;1
NKTIO;352;1
CHTIG;352;2
FERNE;352;1
IESLI;354;1
INIER;360;1
EOKMM;361;1
LESEN;361;1
EHLER;362;1
MEINE;364;2
ATION;365;2
IATIO;366;1
ESLIN;366;1
CHICK;367;1
ELFEN;368;1
CHREI;368;1
ERHAR;368;1
OKMME;368;1
TATUT;369;1
EUFEL;369;1
NICHT;369;1
ERZEI;371;2
TEEST;375;1
STELL;376;1
DATIO;376;1
HREIB;376;1
HRIST;378;3
EMLIC;379;2
BEOKM;380;1
LGREI;383;2
SICHT;383;1
CKING;384;1
HELFE;384;2
MREIT;384;1
RLAUB;389;2
KORRE;389;0
SICHE;391;4
CHOPF;391;2
SIERU;392;2
KTOIN;392;1
HLERH;392;1
EIGEN;392;1
TERNE;392;1
CHÄTZ;392;1
HEUTE;393;1
DRICH;393;1
LETZT;394;3
DANKE;396;1
SCHIB;399;1
RAUCH;400;1
NTERO;400;1
HTREI;400;1
CHIED;400;1
EKOMM;402;3
FORMR;403;1
BEKOM;405;3
ÄHTRE;405;3
IDATI;406;1
NCIHT;406;1
LIVER;407;1
WEITE;408;1
RZEIT;408;1
ALIDA;408;1
VERLE;408;1
SKONT;409;1
SCHOP;409;1
ISTIA;411;3
RIGIN;412;2
CHRIS;413;3
ORREK;413;0
SCHIE;415;1
URLAU;416;2
OTEPA;416;1
TIONS;416;1
STIAN;416;2
LISTE;416;1
KEITS;417;1
ERSIC;417;1
RSICH;417;1
IEMEN;418;1
FEHLE;421;1
LIDAT;424;1
EINER;424;1
WARZT;424;1
KEINE;424;1
FSKON;424;1
HALTU;424;1
PROZE;425;1
ERNEU;427;4
INFOR;428;2
IEMLI;429;2
NGMAN;431;1
KOMMT;431;1
KONTR;431;1
GEMEN;431;1
KTUEL;432;1
KAISE;432;1
ISERW;432;1
WISCH;432;1
NTSCH;432;2
ROZES;432;1
UNKTO;432;1
NIERT;432;1
TELLE;432;1
AISER;432;1
MICHI;433;1
SIEME;433;1
KRIEG;433;1
EUTET;433;1
PRACH;433;1
TEUFE;433;1
ROJEK;433;1
CHWAR;434;1
IGINA;435;2
RWEIS;435;1
ZIEML;436;2
SCHAU;438;2
ICHER;438;1
UMSTE;439;1
ERWEI;439;1
RKEIT;439;1
WERDE;440;1
PLEAS;440;1
UTENT;440;1
EMENT;440;1
OCKIN;440;1
KIESL;440;1
GINAL;440;1
DERZE;440;2
KÖNNE;440;1
SERWE;440;1
NGAMM;440;1
NDERN;440;3
ITTWO;440;1
FFERN;440;1
CHALT;441;1
SOLIV;441;1
SCHAF;441;0
DLING;441;1
KTION;441;1
EITER;443;2
INGER;444;2
TIGUN;445;3
ESCHI;447;1
ERFAL;447;1
UFMAN;448;1
ÖNNEN;448;1
SCHIC;448;1
UNGAM;448;1
FOLGR;448;2
UCHEG;448;1
KINGE;448;1
STAND;448;1
TSCHI;448;1
CHIBE;448;1
ERNEC;448;1
HIBEN;449;1
DEREN;449;1
FENBA;449;1
NDREA;450;3
ALLEN;450;3
IERUN;451;2
KOMME;451;0
MITAR;452;5
EHTRE;454;1
ZWISC;455;1
FEKTE;455;1
OMMEN;455;1
AFFEN;456;1
NTERN;456;1
GREIC;456;2
INDES;456;1
HAUST;456;1
LERHA;456;1
NISNO;456;2
DIATI;456;1
LIEGT;456;1
KUEHT;456;1
PIELT;456;1
AAAAA;457;7
RSCHI;457;1
ULDIG;457;1
EIBEN;457;1
NENTS;457;1
OFFEN;458;8
ELLST;458;1
ENTSC;459;2
MORGE;462;5
CHAUS;463;1
OFFNE;463;1
CHEID;463;1
ISNOT;463;2
GESCH;464;1
EUTSC;464;2
FALLE;464;3
IEREN;464;2
VALID;464;1
KARTE;464;1
USCHK;464;1
ARTET;464;1
ESTEN;464;1
SCHRE;464;1
VERSI;465;1
NIELA;468;2
BEITE;469;5
SOURC;469;3
18M04;471;1
LLSTE;471;1
STATU;471;4
ORIGI;471;2
IVERT;471;1
TTWOC;471;1
TREIB;472;1
8M046;472;1
ÄNDER;472;1
VIERT;472;1
IGUNG;472;2
FFENB;472;1
HICKE;472;1
BULGU;473;1
PROJE;473;1
ASSEN;474;5
FERTI;475;2
NFORM;475;2
UTSCH;476;2
ERSCH;476;1
ERUNG;476;1
ERHAF;478;1
ERENC;479;1
NDEST;479;1
WEIS8;479;1
RUBER;479;1
CISPW;479;1
IEGEN;480;1
TUELL;480;1
FEREN;480;1
AUFMA;480;1
LINGE;480;1
ERWET;480;1
TEPAD;480;1
DITKA;480;1
KÄHTR;480;3
BRAUC;480;1
NENNT;480;1
RFOLG;480;2
OLGRE;480;2
UELLS;481;1
DENEN;481;1
RHARD;481;1
REIBE;482;1
CHAFF;484;2
ECHTI;485;2
BIERE;487;5
LISAB;487;1
FFSKO;487;1
UVERS;487;1
CHEGG;487;1
THANK;488;1
UEHTR;488;1
HWARZ;488;1
ERDEN;488;1
EMENS;488;1
DEUTE;488;1
AKTUE;488;1
KUMEN;489;1
TAILS;489;1
MINDE;489;1
ITSDA;489;1
RANSA;490;1
DEUTS;491;2
RNEUT;491;3
RREKT;492;0
ESOUR;492;2
ALLES;495;1
SSOUR;495;1
GUNGE;495;1
LTUNG;496;1
REDIT;496;1
ESCHE;496;1
UNENT;496;1
AKTIV;496;1
EINGS;496;1
ITKAR;496;1
ORKDA;496;1
SCHÄT;496;1
ALTET;497;1
LEITE;497;1
ARKEI;497;1
RECHT;499;2
HAFFE;499;2
ERFOL;500;2
VERWE;502;1
GMANN;503;1
ROBIE;503;5
FUNKT;503;2
CENTE;503;1
ARESI;504;1
OLIVE;504;1
LESCI;504;1
WIEDE;504;1
UNKTI;504;1
LEANI;504;1
ALTUN;504;1
ANKS1;505;1
TRICK;505;1
GESAG;506;2
ANIEL;507;2
ONTRO;508;2
KHTRE;509;5
IFFSK;511;1
VERSC;511;1
UMENT;511;1
UGRIF;511;1
IONSM;511;1
DREAS;512;1
NTROL;512;1
HIEDE;512;1
SOLLT;512;1
TIANE;512;1
VERAL;512;1
CHULD;512;1
SCHWA;512;1
ANDER;512;1
TSCHE;512;0
EGGER;512;1
ALBAN;513;1
BSOLI;513;1
ISCHE;513;1
ERALT;513;1
ANSAK;514;1
NTERÄ;515;4
TRUTH;516;2
OEBEN;519;1
WETTE;519;1
FRANZ;519;1
WEGZU;519;1
SCHKA;519;1
EISCH;520;1
NDERE;520;1
HOFER;520;2
ERTIG;520;1
FMANN;520;1
ZUVER;520;1
ITCOM;520;1
DANIE;520;2
FILES;520;2
AHAHA;520;1
NSAKT;521;1
MASSE;521;1
UNGEN;521;1
SITCO;521;1
PROBI;522;5
INWIN;522;3
SCHAL;522;1
BITTE;522;3
SANDR;523;2
ITARB;525;5
CLEAN;526;2
ATRIC;526;1
ERECH;527;3
TKART;527;1
AUTHE;527;2
OUSSI;528;1
RIEGE;528;1
ETAIL;528;1
KREDI;528;1
ROLLE;528;1
ROUSS;528;1
SHEET;528;1
RHAFT;528;1
EITSD;528;1
UNTER;533;1
HEGGE;534;1
RIFFS;535;1
GRIFF;535;1
TEROR;535;1
TROUS;535;1
MMERN;536;1
HULDI;536;1
RNECE;536;1
LAUFE;536;1
AUSST;536;2
UNGMA;536;1
DESTE;536;1
SCHEI;536;2
AUFSC;536;1
NVERF;536;1
CHECK;536;1
OURCE;538;3
WINWI;540;3
TENTG;542;1
ENCES;543;1
EDLIN;543;1
JUNGA;543;1
IERTT;544;1
RFEKT;544;2
KOLLE;544;0
FFERE;544;1
RESSO;544;1
TMANN;544;1
ARBEI;544;5
WISLA;544;1
NUSCH;544;1
TTMAN;545;1
SIMON;545;1
ERFEK;547;2
OBIER;547;5
NWINW;547;3
TARTE;550;1
LDIGT;551;1
RALTE;551;1
EANIN;551;1
UNVER;551;1
EIBER;551;1
BRAIO;552;1
GERSC;552;1
INZIG;552;1
STRUT;552;2
TSDAT;552;1
KNNEN;552;1
ETRIF;552;1
RSCHÄ;552;1
EDITK;552;1
EDEUT;553;1
UBEKO;553;1
TERÄB;555;4
GRUBE;556;2
NAGEM;558;1
XPLRO;560;1
FALLN;560;1
ESSOU;560;1
RWETT;560;1
EINEN;560;1
ZUGRI;560;1
OJEKT;560;1
SNOTE;560;1
ULGUR;560;1
TRIFF;560;1
SCHUL;561;1
RFALL;561;1
RESOU;564;2
EDIAT;568;1
TOCKI;568;1
SOEBE;568;2
ERTRA;568;1
INTER;568;0
EHMEN;568;1
LECHT;568;1
EINZI;568;1
MAIL9;568;1
ESTAR;568;1
THEMA;569;1
SPRAC;569;1
ANDOR;569;1
CHEDL;569;1
RBEIT;570;5
DIFFE;572;1
THOMA;573;4
OLLEG;575;0
AGEME;576;1
TRITT;576;1
RIEDR;576;1
ANDRA;576;1
RTRAG;576;1
ICOLA;576;1
TRANS;576;1
ETTER;576;1
RBRAU;577;1
ELISA;577;1
RÄBER;580;2
EDRIC;583;3
BESCH;583;1
EREDI;584;1
0LESC;584;1
NTROU;584;1
ECHTE;584;1
ANAGE;584;2
USTRI;584;1
UFSCH;584;1
ZUBEK;584;1
IFFER;584;1
RMIER;584;1
SCISP;584;1
EMEDI;585;1
TSCHU;585;1
FOLGE;585;1
SORRY;585;1
ERÄBE;586;3
ESCIS;588;1
FERED;591;1
KÖNEN;591;1
RANZI;591;1
DABEI;591;1
TGRUP;591;1
VIBRA;592;1
ERBRA;592;1
IUMC0;592;1
OFERE;592;1
IBRAI;592;1
ANDRE;593;5
ISCHA;593;1
AUDIO;593;5
CHEIN;595;1
HÄTZ1;596;1
IEDRI;596;3
ESAGT;596;2
DARUM;598;1
SVERW;598;1
RIFFT;599;1
BARKE;599;1
RENCE;600;1
OKUME;600;1
00LES;600;1
NZURK;601;1
ECHGI;601;1
51986;605;1
STRIT;606;1
PATRI;607;1
RTALS;607;1
MANAG;608;2
GESTA;608;1
TROLL;608;1
NICOL;608;1
ITTMA;608;1
SCHED;609;1
ABSOL;609;1
LAUDI;611;5
TARBE;613;5
USNEH;614;1
ORMIE;615;1
INGSP;615;1
BARES;616;1
ERHEL;616;1
WORKD;616;1
FRIED;617;1
HINZU;619;2
TEIGE;619;2
USFAL;621;3
START;622;2
RKDAY;623;1
STEIG;623;2
RHELF;623;1
HALLO;625;1
REDIG;625;1
ENTGR;629;1
8THOM;631;1
ARTSH;631;0
VERTR;632;1
MC00L;632;1
NGSPE;632;1
TANDO;632;1
MARTS;632;0
MEDIA;633;1
AUSNE;633;1
RAUSF;634;3
EFERU;634;3
ITERH;638;1
LUKAS;639;1
UMC00;639;1
ANUSC;639;1
BEDEU;640;1
CKKUE;640;1
DIGTH;640;1
CHLEC;640;2
NTGRU;641;1
INZUR;641;1
STOCK;642;1
COUNT;646;1
NAUTE;647;1
VERBR;647;1
FORMI;648;1
HEINE;649;1
ALLO1;650;3
SPEZI;652;2
ASKED;655;1
ORDER;655;1
MIERT;655;1
GZUBE;656;1
C00LE;656;1
RICKK;656;1
BUCHE;656;1
RECHG;657;1
AUSFA;659;3
HLECH;659;2
FONTR;660;2
ISIER;661;2
FDATE;661;3
KANNS;662;2
EGZUB;663;1
FREID;664;1
FERUN;664;3
TSHEE;664;1
FSTRU;665;1
IEFER;666;3
ICKKU;671;1
KKUEH;672;1
HELLO;672;1
DOKUM;672;1
DJERI;672;2
FSCHE;672;1
TERHE;672;1
RTSHE;673;1
PERFE;673;1
AUTEN;680;2
05198;685;1
BEREC;687;3
SFALL;693;3
SLAWA;695;1
14052;695;1
EANSI;696;1
SMART;696;0
EXPLR;696;1
BETRI;696;1
ESENS;697;1
PEZIA;700;2
ANSIN;703;1
ÄMMER;703;1
TIONK;704;1
USSTE;706;2
NAAAA;711;1
DATTA;712;1
NEHME;712;1
AUDIT;712;1
01051;719;1
SENSC;719;1
DETAI;719;1
ONSMA;720;1
NSING;720;1
LISIE;720;2
KASAL;720;1
SSTEI;725;2
TZTST;727;1
INZUG;728;1
SNEHM;728;1
NSMAN;728;1
NSCHR;735;1
SALBA;735;1
ENSCH;736;1
LANG1;737;1
20200;738;1
AAUFM;744;1
GBEOK;744;1
ASALB;744;1
ISSCH;744;1
C18M0;744;1
TSTAN;744;1
ISABE;744;1
HANKS;747;2
LEANS;748;1
LIEFE;749;3
AUSTR;752;1
0SVER;753;1
WARUM;760;1
ETZTS;760;1
RSIEM;760;1
ISLAW;768;1
SDATM;769;1
SMANA;776;1
EDIGT;776;1
ERSIE;776;1
EUGNI;776;2
SSCHA;785;1
OUNTR;785;1
05196;785;1
UKASA;791;1
RUNGH;791;1
SABET;792;1
REMED;792;1
NAUTH;792;1
SIDEK;792;1
NGHAL;792;1
UGNIS;792;2
ABETH;793;1
DATEN;799;0
GNISN;800;2
MÄßIG;800;1
UTENG;800;1
RTRIC;807;1
UAAUF;808;1
F1412;809;1
10519;812;0
TENGR;815;1
ZTSTA;816;1
TIITT;816;1
EZIAL;819;2
ZIALI;824;2
RUTHH;824;1
RGJOB;824;1
GRUPB;824;1
KUAAU;830;1
ÄBERB;831;1
FALLB;832;1
BERSI;832;1
THHAL;840;1
GHALL;841;1
FUNTE;842;3
CLAUD;844;5
MTIIT;848;1
NZUGE;848;1
SCHLE;854;3
AUFGF;855;1
NOVIC;856;1
ENSCO;861;0
0NAUT;863;2
REWIN;863;1
UNTRY;864;1
IDEKI;864;1
RABE1;865;1
ZUGEF;873;1
AHCHE;879;1
BAHCH;879;1
EKICK;880;1
NZIGE;880;1
EGBEO;881;1
IONIE;881;1
NSCOM;887;0
HHALL;888;1
VERFA;888;1
UTHHA;888;1
ENGRU;888;2
TUTSH;888;1
FGFAL;895;1
UNGHA;895;1
TIONI;896;1
IITTW;896;1
BERSO;896;1
BERBA;896;1
GFALL;896;1
NGRUB;900;2
ERBAH;904;1
FKIES;904;1
MLUKA;905;1
ONIER;911;1
ARTRI;911;1
VERFV;911;1
KÄMME;912;1
ERSOL;912;1
ALISI;912;2
AUTHN;912;1
IBERS;912;1
DEKIC;919;1
MENSC;920;1
ZEUGN;924;2
WEGBE;928;1
MYSLA;929;1
TALSM;936;1
CARVE;936;1
TELLT;940;0
FFREI;944;1
MFEHL;944;1
UFGFA;945;1
RNOTE;946;1
LBARK;952;1
ALSMÄ;959;1
SSPRA;960;1
HMLUK;960;1
QUART;967;1
TBULG;969;1
YSLAW;969;1
CMDAT;973;1
OMATH;975;1
RSOLL;975;1
M046I;976;1
UBERS;977;1
ORGCO;977;1
ORGJO;983;0
BVERB;984;1
URCER;984;1
RESOR;984;1
046IU;984;1
ROORE;984;1
ALLBA;985;1
ARTAL;991;1
LURLA;992;1
HOMAT;993;1
UARTA;998;1
ORORD;1000;1
SIESI;1007;1
PWSMA;1008;1
ERESO;1008;1
WSMAR;1016;1
DATMU;1017;1
FDJER;1021;2
LROOR;1023;1
AILSH;1024;1
MDATA;1029;1
CATIC;1031;1
PARTR;1031;1
EMYSL;1032;1
IALIS;1032;2
GERHA;1036;2
LLBAR;1039;1
FNEEN;1040;1
ESORE;1048;1
MATHO;1048;1
BHMLU;1048;1
ELLTS;1050;1
RLURL;1070;1
ILSHA;1071;1
LSMÄß;1072;1
ORESO;1079;1
PROVI;1080;1
SHALL;1080;1
ENNEN;1081;1
ATHOM;1087;1
SORES;1087;1
ATRPA;1089;1
ROVID;1089;1
NEENB;1096;1
URLUR;1096;1
LSHAL;1096;1
LEDLI;1097;1
PLROO;1103;1
IERTF;1104;1
HCMDA;1107;1
EIIED;1108;2
RCERE;1120;1
INOVI;1120;1
TTAND;1121;1
ERTFU;1121;1
GLOBA;1127;2
REIIE;1128;1
FFNEE;1128;1
TRPAT;1128;1
CERES;1128;1
CMFEH;1128;1
WEISA;1139;5
ORDNE;1144;3
REISC;1144;1
APRIL;1145;1
GITIG;1151;1
46IUM;1152;1
ITIGU;1152;1
ÖNENN;1153;1
ATMUM;1158;1
IONKA;1168;1
NENNE;1168;1
TFUNK;1176;1
VTEES;1177;1
ONKAN;1178;1
CHCMF;1183;1
HCMFE;1184;1
FREIS;1184;1
CHGIT;1185;1
HGITI;1193;1
CHLES;1199;1
IIEDR;1199;2
6IUMC;1208;1
SMÄßI;1208;1
00303;1224;2
HLESE;1239;1
REIDE;1241;1
THNEN;1241;1
NKANN;1241;1
RFVER;1241;1
THEEN;1247;1
RTFUN;1247;1
UTHNE;1248;1
ERFVE;1248;1
EIDEI;1250;1
PBERE;1254;1
FVERF;1255;1
EENBA;1256;1
20030;1259;2
RBAHC;1263;1
UPBUB;1264;1
UTHEE;1264;1
02003;1270;2
RUPBU;1272;1
DTEST;1273;1
ODERA;1279;1
SSORR;1279;1
AIL99;1280;1
APBER;1287;1
RPATR;1288;1
SVTEE;1290;1
EWINW;1296;1
RORDN;1319;2
IOTIO;1320;1
OUOUT;1329;1
OTION;1336;1
GEFFG;1337;1
7HEUT;1337;1
STANT;1344;1
FREII;1345;1
PBUBE;1351;1
HCMCS;1352;1
SAPBE;1360;1
ACLEA;1363;1
04915;1368;1
CMCSV;1384;1
EFFGT;1385;1
ATACL;1386;1
AIOTI;1400;1
RDNER;1405;2
RAIOT;1408;1
UGEFF;1424;1
00049;1424;1
NBHML;1433;1
INSIN;1447;1
VLEIT;1448;1
TACLE;1451;1
JOBDE;1464;1
00491;1480;1
REBIN;1480;1
EIIES;1480;1
CSVTE;1488;1
OBDET;1488;1
DATAC;1495;1
NENGR;1505;1
NHOFE;1512;1
GJOBD;1512;0
NINSI;1529;1
MUSSD;1536;1
BDETA;1544;1
DNNOC;1552;1
ERHAL;1553;1
MIDNN;1554;1
ANINS;1566;1
SING5;1570;1
NGERH;1576;1
ERORD;1584;1
NNOCH;1600;1
GAMMM;1616;1
IDNNO;1617;1
KBEKO;1623;1
PMGPM;1624;1
RHALL;1625;1
MMMAN;1625;1
AMMMA;1630;1
ARZTT;1631;1
RZTTZ;1639;1
GPMGP;1639;1
MMANN;1640;1
EPIEL;1655;1
RKBEK;1656;1
ING52;1667;1
URKBE;1688;1
DEIIE;1703;1
GPHAL;1703;1
ZURKB;1711;1
LVLEI;1714;1
PEPIE;1753;1
PHALL;1776;1
NSCHE;1777;1
ZZZZZ;1792;0
SPEPI;1800;1
STTES;1808;1
TANTT;1823;1
KZUGR;1833;1
TTEST;1840;1
TESTT;1840;1
ESELI;1856;1
IDEII;1863;1
NTTAN;1872;1
ESTTE;1872;1
60105;1873;1
ANTTA;1881;1
LSODI;1889;1
HNENG;1895;1
ALSOD;1904;1
GSPEP;1913;1
ERTTß;1927;1
19601;1929;1
51960;1935;1
52202;1944;1
IBENE;1945;1
22020;1951;1
96010;1952;1
HCMCH;1957;1
MCHCM;1971;1
CRAUS;1984;1
CMCHC;1990;1
LINOV;2000;1
0303S;2008;1
NEBEN;2032;1
BENEB;2039;1
CCHCM;2051;1
CKCHC;2056;1
RICKC;2064;1
DERAA;2072;1
03SAP;2080;1
ICKCH;2081;1
PRSZZ;2081;1
UTSHS;2087;1
ENEBE;2088;1
KCHCM;2096;1
VFREI;2119;1
SELIN;2144;1
ZEMYS;2151;1
303SA;2193;1
MCSVT;2223;1
ELINO;2256;1
EEINZ;2264;1
CHCMD;2281;1
TVIER;2312;1
HSALL;2336;1
ERTVI;2345;1
RTVIE;2393;1
VERTV;2399;1
ICHTE;2473;1
ERAAA;2616;1
GGPHA;2640;1
3SAPB;2665;1
MENSO;2703;1
ENSOC;2705;1
MMENS;2768;1
TSHSA;2776;1
97HEU;2808;1
SZZEM;2833;1
SHSAL;2841;1
197HE;2872;1
22907;2888;1
RSZZE;2896;1
ZZEMY;2911;1
NG522;3083;1
INALO;3087;1
G5220;3108;1
ALORI;3136;1
NALOR;3145;1
LORIG;3160;1
RICKA;3176;1
CKAND;3224;1
ICKAN;3232;1
RAAAA;3263;1
NGERB;3281;1
DIEIC;3312;1
Z2020;3320;1
KANDR;3327;1
LJDSM;3344;1
ERBAR;3377;1
GERBA;3391;1
RBARE;3400;0
ERNND;3408;1
UTHE1;3448;1
THE14;3480;1
RNNDE;3511;1
UDITK;3527;1
DERNN;3528;1
NNDER;3529;1
HE140;3576;1
E1405;3584;1
NWARU;3856;1
AAAAL;3920;1
HOPFS;4017;1
FSCHO;4032;1
OPFSC;4096;1
PFSCH;4103;1
CRNOT;4120;1
ACRNO;4312;1
HLERC;4329;1
EIS81;4400;1
XFUNT;4512;1
LERCL;4585;1
ERCLA;4639;1
RCLAU;4640;1
DITKZ;4736;1
REITI;4759;1
EITIN;4791;1
ITKZU;4793;1
TKZUG;4808;1
TINFO;4856;1
ITINF;4894;1
IS810;5159;1
S8109;5248;1
ZSVER;5504;1
NNLEV;6512;1
MANAC;9330;1
MANAF;9637;1
AFDAT;9798;1
ANAFD;9816;1
NAFDA;9830;1
NAFDA;9830;1
VCVCV;10519;1
VCVCV;10519;1
SDLJT;10624;1
SDLJT;10624;1
CVCVC;12821;1
CVCVC;12821;1
DERNV;13552;1
DERNV;13552;1
DATED;14935;1
DATED;14935;1
TEDAT;14953;1
TEDAT;14953;1
ATEDA;14966;1
ATEDA;14966;1
EISAD;16120;1
EISAD;16120;1
